SubsetID,ClassID,ClassName_tr,ClassName_eng,UserID,RepeatID
General,0424,Sabah,Morning,User_4,001
General,0424,Sabah,Morning,User_4,002
General,0424,Sabah,Morning,User_4,003
General,0424,Sabah,Morning,User_4,004
General,0424,Sabah,Morning,User_4,005
General,0424,Sabah,Morning,User_5,001
General,0424,Sabah,Morning,User_5,002
General,0424,Sabah,Morning,User_5,003
General,0424,Sabah,Morning,User_5,004
General,0424,Sabah,Morning,User_5,005
General,0424,Sabah,Morning,User_5,006
General,0424,Sabah,Morning,User_6,001
General,0424,Sabah,Morning,User_6,002
General,0424,Sabah,Morning,User_6,003
General,0424,Sabah,Morning,User_6,004
General,0424,Sabah,Morning,User_6,005
General,0424,Sabah,Morning,User_6,006
General,0424,Sabah,Morning,User_7,001
General,0424,Sabah,Morning,User_7,002
General,0424,Sabah,Morning,User_7,003
General,0424,Sabah,Morning,User_7,004
General,0424,Sabah,Morning,User_7,005
General,0428,Saklamak,Hide,User_2,001
General,0428,Saklamak,Hide,User_2,002
General,0428,Saklamak,Hide,User_2,003
General,0428,Saklamak,Hide,User_2,004
General,0428,Saklamak,Hide,User_2,005
General,0428,Saklamak,Hide,User_2,006
General,0428,Saklamak,Hide,User_3,001
General,0428,Saklamak,Hide,User_3,002
General,0428,Saklamak,Hide,User_3,003
General,0428,Saklamak,Hide,User_4,001
General,0428,Saklamak,Hide,User_4,002
General,0428,Saklamak,Hide,User_4,003
General,0428,Saklamak,Hide,User_4,004
General,0428,Saklamak,Hide,User_4,005
General,0428,Saklamak,Hide,User_5,001
General,0428,Saklamak,Hide,User_5,002
General,0428,Saklamak,Hide,User_5,003
General,0428,Saklamak,Hide,User_5,004
General,0428,Saklamak,Hide,User_5,005
General,0428,Saklamak,Hide,User_5,006
General,0428,Saklamak,Hide,User_6,001
General,0428,Saklamak,Hide,User_6,002
General,0428,Saklamak,Hide,User_6,003
General,0428,Saklamak,Hide,User_6,004
General,0428,Saklamak,Hide,User_6,005
General,0428,Saklamak,Hide,User_6,006
General,0428,Saklamak,Hide,User_7,001
General,0428,Saklamak,Hide,User_7,002
General,0428,Saklamak,Hide,User_7,003
General,0428,Saklamak,Hide,User_7,004
General,0433,Satmak,Sell,User_2,001
General,0433,Satmak,Sell,User_2,002
General,0433,Satmak,Sell,User_2,003
General,0433,Satmak,Sell,User_2,004
General,0433,Satmak,Sell,User_2,005
General,0433,Satmak,Sell,User_2,006
General,0433,Satmak,Sell,User_3,001
General,0433,Satmak,Sell,User_3,002
General,0433,Satmak,Sell,User_3,003
General,0433,Satmak,Sell,User_3,004
General,0433,Satmak,Sell,User_4,001
General,0433,Satmak,Sell,User_4,002
General,0433,Satmak,Sell,User_4,003
General,0433,Satmak,Sell,User_4,004
General,0433,Satmak,Sell,User_4,005
General,0433,Satmak,Sell,User_5,001
General,0433,Satmak,Sell,User_5,002
General,0433,Satmak,Sell,User_5,003
General,0433,Satmak,Sell,User_5,004
General,0433,Satmak,Sell,User_5,005
General,0433,Satmak,Sell,User_5,006
General,0433,Satmak,Sell,User_6,001
General,0433,Satmak,Sell,User_6,002
General,0433,Satmak,Sell,User_6,003
General,0433,Satmak,Sell,User_6,004
General,0433,Satmak,Sell,User_6,005
General,0433,Satmak,Sell,User_6,006
General,0433,Satmak,Sell,User_7,001
General,0433,Satmak,Sell,User_7,002
General,0433,Satmak,Sell,User_7,003
General,0433,Satmak,Sell,User_7,004
General,0448,Simdi,Now,User_2,001
General,0448,Simdi,Now,User_2,002
General,0448,Simdi,Now,User_2,003
General,0448,Simdi,Now,User_2,004
General,0448,Simdi,Now,User_2,005
General,0448,Simdi,Now,User_2,006
General,0448,Simdi,Now,User_3,001
General,0448,Simdi,Now,User_3,002
General,0448,Simdi,Now,User_3,003
General,0448,Simdi,Now,User_4,001
General,0448,Simdi,Now,User_4,002
General,0448,Simdi,Now,User_4,003
General,0448,Simdi,Now,User_4,004
General,0448,Simdi,Now,User_4,005
General,0448,Simdi,Now,User_5,001
General,0448,Simdi,Now,User_5,002
General,0448,Simdi,Now,User_5,003
General,0448,Simdi,Now,User_5,004
General,0448,Simdi,Now,User_5,005
General,0448,Simdi,Now,User_6,001
General,0448,Simdi,Now,User_6,002
General,0448,Simdi,Now,User_6,003
General,0448,Simdi,Now,User_6,004
General,0448,Simdi,Now,User_6,005
General,0448,Simdi,Now,User_7,001
General,0448,Simdi,Now,User_7,002
General,0448,Simdi,Now,User_7,003
General,0448,Simdi,Now,User_7,004
General,0448,Simdi,Now,User_7,005
General,0460,Sonra,After,User_2,001
General,0460,Sonra,After,User_2,002
General,0460,Sonra,After,User_2,003
General,0460,Sonra,After,User_2,004
General,0460,Sonra,After,User_2,005
General,0460,Sonra,After,User_2,006
General,0460,Sonra,After,User_2,007
General,0460,Sonra,After,User_3,001
General,0460,Sonra,After,User_3,002
General,0460,Sonra,After,User_3,003
General,0460,Sonra,After,User_4,001
General,0460,Sonra,After,User_4,002
General,0460,Sonra,After,User_4,003
General,0460,Sonra,After,User_4,004
General,0460,Sonra,After,User_4,005
General,0460,Sonra,After,User_5,001
General,0460,Sonra,After,User_5,002
General,0460,Sonra,After,User_5,003
General,0460,Sonra,After,User_5,004
General,0460,Sonra,After,User_5,005
General,0460,Sonra,After,User_5,006
General,0460,Sonra,After,User_6,001
General,0460,Sonra,After,User_6,002
General,0460,Sonra,After,User_6,003
General,0460,Sonra,After,User_6,004
General,0460,Sonra,After,User_6,005
General,0460,Sonra,After,User_6,006
General,0460,Sonra,After,User_7,001
General,0460,Sonra,After,User_7,002
General,0460,Sonra,After,User_7,003
General,0460,Sonra,After,User_7,004
General,0460,Sonra,After,User_7,005
General,0460,Sonra,After,User_7,006
General,0462,Sormak,Ask,User_2,001
General,0462,Sormak,Ask,User_2,002
General,0462,Sormak,Ask,User_2,003
General,0462,Sormak,Ask,User_2,004
General,0462,Sormak,Ask,User_2,005
General,0462,Sormak,Ask,User_2,006
General,0462,Sormak,Ask,User_2,007
General,0462,Sormak,Ask,User_2,008
General,0462,Sormak,Ask,User_2,009
General,0462,Sormak,Ask,User_2,010
General,0462,Sormak,Ask,User_2,011
General,0462,Sormak,Ask,User_2,012
General,0462,Sormak,Ask,User_2,013
General,0462,Sormak,Ask,User_2,014
General,0462,Sormak,Ask,User_2,015
General,0462,Sormak,Ask,User_2,016
General,0462,Sormak,Ask,User_2,017
General,0462,Sormak,Ask,User_2,018
General,0462,Sormak,Ask,User_3,001
General,0462,Sormak,Ask,User_3,002
General,0462,Sormak,Ask,User_3,003
General,0462,Sormak,Ask,User_3,004
General,0462,Sormak,Ask,User_3,005
General,0462,Sormak,Ask,User_3,006
General,0462,Sormak,Ask,User_3,007
General,0462,Sormak,Ask,User_3,008
General,0462,Sormak,Ask,User_3,009
General,0462,Sormak,Ask,User_4,001
General,0462,Sormak,Ask,User_4,002
General,0462,Sormak,Ask,User_4,003
General,0462,Sormak,Ask,User_4,004
General,0462,Sormak,Ask,User_4,005
General,0462,Sormak,Ask,User_4,006
General,0462,Sormak,Ask,User_4,007
General,0462,Sormak,Ask,User_4,008
General,0462,Sormak,Ask,User_4,009
General,0462,Sormak,Ask,User_4,010
General,0462,Sormak,Ask,User_4,011
General,0462,Sormak,Ask,User_4,012
General,0462,Sormak,Ask,User_4,013
General,0462,Sormak,Ask,User_4,014
General,0462,Sormak,Ask,User_4,015
General,0462,Sormak,Ask,User_4,016
General,0462,Sormak,Ask,User_4,017
General,0462,Sormak,Ask,User_5,001
General,0462,Sormak,Ask,User_5,002
General,0462,Sormak,Ask,User_5,003
General,0462,Sormak,Ask,User_5,004
General,0462,Sormak,Ask,User_5,005
General,0462,Sormak,Ask,User_5,006
General,0462,Sormak,Ask,User_5,007
General,0462,Sormak,Ask,User_5,008
General,0462,Sormak,Ask,User_5,009
General,0462,Sormak,Ask,User_5,010
General,0462,Sormak,Ask,User_5,011
General,0462,Sormak,Ask,User_5,012
General,0462,Sormak,Ask,User_5,013
General,0462,Sormak,Ask,User_5,014
General,0462,Sormak,Ask,User_5,015
General,0462,Sormak,Ask,User_5,016
General,0462,Sormak,Ask,User_5,017
General,0462,Sormak,Ask,User_5,018
General,0462,Sormak,Ask,User_6,001
General,0462,Sormak,Ask,User_6,002
General,0462,Sormak,Ask,User_6,003
General,0462,Sormak,Ask,User_6,004
General,0462,Sormak,Ask,User_6,005
General,0462,Sormak,Ask,User_6,006
General,0462,Sormak,Ask,User_6,007
General,0462,Sormak,Ask,User_6,008
General,0462,Sormak,Ask,User_6,009
General,0462,Sormak,Ask,User_6,010
General,0462,Sormak,Ask,User_6,011
General,0462,Sormak,Ask,User_6,012
General,0462,Sormak,Ask,User_6,013
General,0462,Sormak,Ask,User_6,014
General,0462,Sormak,Ask,User_6,015
General,0462,Sormak,Ask,User_6,016
General,0462,Sormak,Ask,User_6,017
General,0462,Sormak,Ask,User_6,018
General,0462,Sormak,Ask,User_7,001
General,0462,Sormak,Ask,User_7,002
General,0462,Sormak,Ask,User_7,003
General,0462,Sormak,Ask,User_7,004
General,0462,Sormak,Ask,User_7,005
General,0462,Sormak,Ask,User_7,006
General,0462,Sormak,Ask,User_7,007
General,0462,Sormak,Ask,User_7,008
General,0462,Sormak,Ask,User_7,009
General,0462,Sormak,Ask,User_7,010
General,0462,Sormak,Ask,User_7,011
General,0462,Sormak,Ask,User_7,012
General,0462,Sormak,Ask,User_7,013
General,0462,Sormak,Ask,User_7,014
General,0463,Soru,Question,User_2,001
General,0463,Soru,Question,User_2,002
General,0463,Soru,Question,User_2,003
General,0463,Soru,Question,User_2,004
General,0463,Soru,Question,User_2,005
General,0463,Soru,Question,User_2,006
General,0463,Soru,Question,User_2,007
General,0463,Soru,Question,User_2,008
General,0463,Soru,Question,User_2,009
General,0463,Soru,Question,User_2,010
General,0463,Soru,Question,User_2,011
General,0463,Soru,Question,User_2,012
General,0463,Soru,Question,User_3,001
General,0463,Soru,Question,User_3,002
General,0463,Soru,Question,User_3,003
General,0463,Soru,Question,User_3,004
General,0463,Soru,Question,User_3,005
General,0463,Soru,Question,User_3,006
General,0463,Soru,Question,User_4,001
General,0463,Soru,Question,User_4,002
General,0463,Soru,Question,User_4,003
General,0463,Soru,Question,User_4,004
General,0463,Soru,Question,User_4,005
General,0463,Soru,Question,User_4,006
General,0463,Soru,Question,User_4,007
General,0463,Soru,Question,User_4,008
General,0463,Soru,Question,User_4,009
General,0463,Soru,Question,User_4,010
General,0463,Soru,Question,User_5,001
General,0463,Soru,Question,User_5,002
General,0463,Soru,Question,User_5,003
General,0463,Soru,Question,User_5,004
General,0463,Soru,Question,User_5,005
General,0463,Soru,Question,User_5,006
General,0463,Soru,Question,User_5,007
General,0463,Soru,Question,User_5,008
General,0463,Soru,Question,User_5,009
General,0463,Soru,Question,User_5,010
General,0463,Soru,Question,User_5,011
General,0463,Soru,Question,User_5,012
General,0463,Soru,Question,User_5,013
General,0463,Soru,Question,User_6,001
General,0463,Soru,Question,User_6,002
General,0463,Soru,Question,User_6,003
General,0463,Soru,Question,User_6,004
General,0463,Soru,Question,User_6,005
General,0463,Soru,Question,User_6,006
General,0463,Soru,Question,User_6,007
General,0463,Soru,Question,User_6,008
General,0463,Soru,Question,User_6,009
General,0463,Soru,Question,User_6,010
General,0463,Soru,Question,User_6,011
General,0463,Soru,Question,User_6,012
General,0463,Soru,Question,User_7,001
General,0463,Soru,Question,User_7,002
General,0463,Soru,Question,User_7,003
General,0463,Soru,Question,User_7,004
General,0463,Soru,Question,User_7,005
General,0463,Soru,Question,User_7,006
General,0463,Soru,Question,User_7,007
General,0463,Soru,Question,User_7,008
General,0463,Soru,Question,User_7,009
General,0464,Soyad,Surname,User_2,001
General,0464,Soyad,Surname,User_2,002
General,0464,Soyad,Surname,User_2,003
General,0464,Soyad,Surname,User_2,004
General,0464,Soyad,Surname,User_2,005
General,0464,Soyad,Surname,User_2,006
General,0464,Soyad,Surname,User_3,001
General,0464,Soyad,Surname,User_3,002
General,0464,Soyad,Surname,User_3,003
General,0464,Soyad,Surname,User_4,001
General,0464,Soyad,Surname,User_4,002
General,0464,Soyad,Surname,User_4,003
General,0464,Soyad,Surname,User_4,004
General,0464,Soyad,Surname,User_4,005
General,0464,Soyad,Surname,User_5,001
General,0464,Soyad,Surname,User_5,002
General,0464,Soyad,Surname,User_5,003
General,0464,Soyad,Surname,User_5,004
General,0464,Soyad,Surname,User_5,005
General,0464,Soyad,Surname,User_5,006
General,0464,Soyad,Surname,User_6,001
General,0464,Soyad,Surname,User_6,002
General,0464,Soyad,Surname,User_6,003
General,0464,Soyad,Surname,User_6,004
General,0464,Soyad,Surname,User_6,005
General,0464,Soyad,Surname,User_6,006
General,0464,Soyad,Surname,User_7,001
General,0464,Soyad,Surname,User_7,002
General,0464,Soyad,Surname,User_7,003
General,0464,Soyad,Surname,User_7,004
General,0464,Soyad,Surname,User_7,005
General,0465,Soylemek,Say,User_2,001
General,0465,Soylemek,Say,User_2,002
General,0465,Soylemek,Say,User_2,003
General,0465,Soylemek,Say,User_2,004
General,0465,Soylemek,Say,User_2,005
General,0465,Soylemek,Say,User_2,006
General,0465,Soylemek,Say,User_2,007
General,0465,Soylemek,Say,User_2,008
General,0465,Soylemek,Say,User_2,009
General,0465,Soylemek,Say,User_2,010
General,0465,Soylemek,Say,User_2,011
General,0465,Soylemek,Say,User_2,012
General,0465,Soylemek,Say,User_3,001
General,0465,Soylemek,Say,User_3,002
General,0465,Soylemek,Say,User_3,003
General,0465,Soylemek,Say,User_3,004
General,0465,Soylemek,Say,User_3,005
General,0465,Soylemek,Say,User_3,006
General,0465,Soylemek,Say,User_3,007
General,0465,Soylemek,Say,User_4,001
General,0465,Soylemek,Say,User_4,002
General,0465,Soylemek,Say,User_4,003
General,0465,Soylemek,Say,User_4,004
General,0465,Soylemek,Say,User_4,005
General,0465,Soylemek,Say,User_4,006
General,0465,Soylemek,Say,User_4,007
General,0465,Soylemek,Say,User_4,008
General,0465,Soylemek,Say,User_4,009
General,0465,Soylemek,Say,User_4,010
General,0465,Soylemek,Say,User_5,001
General,0465,Soylemek,Say,User_5,002
General,0465,Soylemek,Say,User_5,003
General,0465,Soylemek,Say,User_5,004
General,0465,Soylemek,Say,User_5,005
General,0465,Soylemek,Say,User_5,006
General,0465,Soylemek,Say,User_5,007
General,0465,Soylemek,Say,User_5,008
General,0465,Soylemek,Say,User_5,009
General,0465,Soylemek,Say,User_5,010
General,0465,Soylemek,Say,User_5,011
General,0465,Soylemek,Say,User_5,012
General,0465,Soylemek,Say,User_6,001
General,0465,Soylemek,Say,User_6,002
General,0465,Soylemek,Say,User_6,003
General,0465,Soylemek,Say,User_6,004
General,0465,Soylemek,Say,User_6,005
General,0465,Soylemek,Say,User_6,006
General,0465,Soylemek,Say,User_6,007
General,0465,Soylemek,Say,User_6,008
General,0465,Soylemek,Say,User_6,009
General,0465,Soylemek,Say,User_6,010
General,0465,Soylemek,Say,User_6,011
General,0465,Soylemek,Say,User_6,012
General,0465,Soylemek,Say,User_7,001
General,0465,Soylemek,Say,User_7,002
General,0465,Soylemek,Say,User_7,003
General,0465,Soylemek,Say,User_7,004
General,0465,Soylemek,Say,User_7,005
General,0465,Soylemek,Say,User_7,006
General,0465,Soylemek,Say,User_7,007
General,0465,Soylemek,Say,User_7,008
General,0466,Soyunmak,Undress,User_2,001
General,0466,Soyunmak,Undress,User_2,002
General,0466,Soyunmak,Undress,User_2,003
General,0466,Soyunmak,Undress,User_2,004
General,0466,Soyunmak,Undress,User_2,005
General,0466,Soyunmak,Undress,User_2,006
General,0466,Soyunmak,Undress,User_3,001
General,0466,Soyunmak,Undress,User_3,002
General,0466,Soyunmak,Undress,User_3,003
General,0466,Soyunmak,Undress,User_4,001
General,0466,Soyunmak,Undress,User_4,002
General,0466,Soyunmak,Undress,User_4,003
General,0466,Soyunmak,Undress,User_4,004
General,0466,Soyunmak,Undress,User_4,005
General,0466,Soyunmak,Undress,User_5,001
General,0466,Soyunmak,Undress,User_5,002
General,0466,Soyunmak,Undress,User_5,003
General,0466,Soyunmak,Undress,User_5,004
General,0466,Soyunmak,Undress,User_5,005
General,0466,Soyunmak,Undress,User_5,006
General,0466,Soyunmak,Undress,User_5,007
General,0466,Soyunmak,Undress,User_6,001
General,0466,Soyunmak,Undress,User_6,002
General,0466,Soyunmak,Undress,User_6,003
General,0466,Soyunmak,Undress,User_6,004
General,0466,Soyunmak,Undress,User_6,005
General,0466,Soyunmak,Undress,User_6,006
General,0466,Soyunmak,Undress,User_7,001
General,0466,Soyunmak,Undress,User_7,002
General,0466,Soyunmak,Undress,User_7,003
General,0466,Soyunmak,Undress,User_7,004
General,0467,Sukretmek,Be grateful for,User_2,001
General,0467,Sukretmek,Be grateful for,User_2,002
General,0467,Sukretmek,Be grateful for,User_2,003
General,0467,Sukretmek,Be grateful for,User_2,004
General,0467,Sukretmek,Be grateful for,User_2,005
General,0467,Sukretmek,Be grateful for,User_2,006
General,0467,Sukretmek,Be grateful for,User_3,001
General,0467,Sukretmek,Be grateful for,User_3,002
General,0467,Sukretmek,Be grateful for,User_3,003
General,0467,Sukretmek,Be grateful for,User_4,001
General,0467,Sukretmek,Be grateful for,User_4,002
General,0467,Sukretmek,Be grateful for,User_4,003
General,0467,Sukretmek,Be grateful for,User_4,004
General,0467,Sukretmek,Be grateful for,User_4,005
General,0467,Sukretmek,Be grateful for,User_5,001
General,0467,Sukretmek,Be grateful for,User_5,002
General,0467,Sukretmek,Be grateful for,User_5,003
General,0467,Sukretmek,Be grateful for,User_5,004
General,0467,Sukretmek,Be grateful for,User_5,005
General,0467,Sukretmek,Be grateful for,User_5,006
General,0467,Sukretmek,Be grateful for,User_6,001
General,0467,Sukretmek,Be grateful for,User_6,002
General,0467,Sukretmek,Be grateful for,User_6,003
General,0467,Sukretmek,Be grateful for,User_6,004
General,0467,Sukretmek,Be grateful for,User_6,005
General,0467,Sukretmek,Be grateful for,User_6,006
General,0467,Sukretmek,Be grateful for,User_7,001
General,0467,Sukretmek,Be grateful for,User_7,002
General,0467,Sukretmek,Be grateful for,User_7,003
General,0467,Sukretmek,Be grateful for,User_7,004
General,0473,Susamak,Thirst,User_2,001
General,0473,Susamak,Thirst,User_2,002
General,0473,Susamak,Thirst,User_2,003
General,0473,Susamak,Thirst,User_2,004
General,0473,Susamak,Thirst,User_2,005
General,0473,Susamak,Thirst,User_2,006
General,0473,Susamak,Thirst,User_2,007
General,0473,Susamak,Thirst,User_3,001
General,0473,Susamak,Thirst,User_3,002
General,0473,Susamak,Thirst,User_3,003
General,0473,Susamak,Thirst,User_4,001
General,0473,Susamak,Thirst,User_4,002
General,0473,Susamak,Thirst,User_4,003
General,0473,Susamak,Thirst,User_4,004
General,0473,Susamak,Thirst,User_4,005
General,0473,Susamak,Thirst,User_5,001
General,0473,Susamak,Thirst,User_5,002
General,0473,Susamak,Thirst,User_5,003
General,0473,Susamak,Thirst,User_5,004
General,0473,Susamak,Thirst,User_5,005
General,0473,Susamak,Thirst,User_5,006
General,0473,Susamak,Thirst,User_6,001
General,0473,Susamak,Thirst,User_6,002
General,0473,Susamak,Thirst,User_6,003
General,0473,Susamak,Thirst,User_6,004
General,0473,Susamak,Thirst,User_6,005
General,0473,Susamak,Thirst,User_6,006
General,0473,Susamak,Thirst,User_6,007
General,0473,Susamak,Thirst,User_7,001
General,0473,Susamak,Thirst,User_7,002
General,0473,Susamak,Thirst,User_7,003
General,0473,Susamak,Thirst,User_7,004
General,0474,Susmak,Being Quiet,User_2,001
General,0474,Susmak,Being Quiet,User_2,002
General,0474,Susmak,Being Quiet,User_2,003
General,0474,Susmak,Being Quiet,User_2,004
General,0474,Susmak,Being Quiet,User_2,005
General,0474,Susmak,Being Quiet,User_2,006
General,0474,Susmak,Being Quiet,User_3,001
General,0474,Susmak,Being Quiet,User_3,002
General,0474,Susmak,Being Quiet,User_3,003
General,0474,Susmak,Being Quiet,User_3,004
General,0474,Susmak,Being Quiet,User_4,001
General,0474,Susmak,Being Quiet,User_4,002
General,0474,Susmak,Being Quiet,User_4,003
General,0474,Susmak,Being Quiet,User_4,004
General,0474,Susmak,Being Quiet,User_4,005
General,0474,Susmak,Being Quiet,User_5,001
General,0474,Susmak,Being Quiet,User_5,002
General,0474,Susmak,Being Quiet,User_5,003
General,0474,Susmak,Being Quiet,User_5,004
General,0474,Susmak,Being Quiet,User_5,005
General,0474,Susmak,Being Quiet,User_5,006
General,0474,Susmak,Being Quiet,User_6,001
General,0474,Susmak,Being Quiet,User_6,002
General,0474,Susmak,Being Quiet,User_6,003
General,0474,Susmak,Being Quiet,User_6,004
General,0474,Susmak,Being Quiet,User_6,005
General,0474,Susmak,Being Quiet,User_6,006
General,0474,Susmak,Being Quiet,User_6,007
General,0474,Susmak,Being Quiet,User_7,001
General,0474,Susmak,Being Quiet,User_7,002
General,0474,Susmak,Being Quiet,User_7,003
General,0474,Susmak,Being Quiet,User_7,004
General,0475,Tanimak,Know,User_2,001
General,0475,Tanimak,Know,User_2,002
General,0475,Tanimak,Know,User_2,003
General,0475,Tanimak,Know,User_2,004
General,0475,Tanimak,Know,User_2,005
General,0475,Tanimak,Know,User_2,006
General,0475,Tanimak,Know,User_3,001
General,0475,Tanimak,Know,User_3,002
General,0475,Tanimak,Know,User_3,003
General,0475,Tanimak,Know,User_4,001
General,0475,Tanimak,Know,User_4,002
General,0475,Tanimak,Know,User_4,003
General,0475,Tanimak,Know,User_4,004
General,0475,Tanimak,Know,User_4,005
General,0475,Tanimak,Know,User_5,001
General,0475,Tanimak,Know,User_5,002
General,0475,Tanimak,Know,User_5,003
General,0475,Tanimak,Know,User_5,004
General,0475,Tanimak,Know,User_5,005
General,0475,Tanimak,Know,User_5,006
General,0475,Tanimak,Know,User_6,001
General,0475,Tanimak,Know,User_6,002
General,0475,Tanimak,Know,User_6,003
General,0475,Tanimak,Know,User_6,004
General,0475,Tanimak,Know,User_6,005
General,0475,Tanimak,Know,User_6,006
General,0475,Tanimak,Know,User_7,001
General,0475,Tanimak,Know,User_7,002
General,0475,Tanimak,Know,User_7,003
General,0475,Tanimak,Know,User_7,004
General,0482,Tekrar,Repeat,User_2,001
General,0482,Tekrar,Repeat,User_2,002
General,0482,Tekrar,Repeat,User_2,003
General,0482,Tekrar,Repeat,User_2,004
General,0482,Tekrar,Repeat,User_2,005
General,0482,Tekrar,Repeat,User_2,006
General,0482,Tekrar,Repeat,User_3,001
General,0482,Tekrar,Repeat,User_3,002
General,0482,Tekrar,Repeat,User_3,003
General,0482,Tekrar,Repeat,User_4,001
General,0482,Tekrar,Repeat,User_4,002
General,0482,Tekrar,Repeat,User_4,003
General,0482,Tekrar,Repeat,User_4,004
General,0482,Tekrar,Repeat,User_4,005
General,0482,Tekrar,Repeat,User_4,006
General,0482,Tekrar,Repeat,User_5,001
General,0482,Tekrar,Repeat,User_5,002
General,0482,Tekrar,Repeat,User_5,003
General,0482,Tekrar,Repeat,User_5,004
General,0482,Tekrar,Repeat,User_5,005
General,0482,Tekrar,Repeat,User_5,006
General,0482,Tekrar,Repeat,User_6,001
General,0482,Tekrar,Repeat,User_6,002
General,0482,Tekrar,Repeat,User_6,003
General,0482,Tekrar,Repeat,User_6,004
General,0482,Tekrar,Repeat,User_6,005
General,0482,Tekrar,Repeat,User_6,006
General,0482,Tekrar,Repeat,User_6,007
General,0482,Tekrar,Repeat,User_7,001
General,0482,Tekrar,Repeat,User_7,002
General,0482,Tekrar,Repeat,User_7,003
General,0482,Tekrar,Repeat,User_7,004
General,0482,Tekrar,Repeat,User_7,005
General,0491,Telefon,Telephone,User_2,001
General,0491,Telefon,Telephone,User_2,002
General,0491,Telefon,Telephone,User_2,003
General,0491,Telefon,Telephone,User_2,004
General,0491,Telefon,Telephone,User_2,005
General,0491,Telefon,Telephone,User_2,006
General,0491,Telefon,Telephone,User_3,001
General,0491,Telefon,Telephone,User_3,002
General,0491,Telefon,Telephone,User_3,003
General,0491,Telefon,Telephone,User_4,001
General,0491,Telefon,Telephone,User_4,002
General,0491,Telefon,Telephone,User_4,003
General,0491,Telefon,Telephone,User_4,004
General,0491,Telefon,Telephone,User_4,005
General,0491,Telefon,Telephone,User_5,001
General,0491,Telefon,Telephone,User_5,002
General,0491,Telefon,Telephone,User_5,003
General,0491,Telefon,Telephone,User_5,004
General,0491,Telefon,Telephone,User_5,005
General,0491,Telefon,Telephone,User_5,006
General,0491,Telefon,Telephone,User_6,001
General,0491,Telefon,Telephone,User_6,002
General,0491,Telefon,Telephone,User_6,003
General,0491,Telefon,Telephone,User_6,004
General,0491,Telefon,Telephone,User_6,005
General,0491,Telefon,Telephone,User_6,006
General,0491,Telefon,Telephone,User_7,001
General,0491,Telefon,Telephone,User_7,002
General,0491,Telefon,Telephone,User_7,003
General,0491,Telefon,Telephone,User_7,004
General,0491,Telefon,Telephone,User_7,005
General,0492,Tesekkur,Thank,User_2,001
General,0492,Tesekkur,Thank,User_2,002
General,0492,Tesekkur,Thank,User_2,003
General,0492,Tesekkur,Thank,User_2,004
General,0492,Tesekkur,Thank,User_2,005
General,0492,Tesekkur,Thank,User_2,006
General,0492,Tesekkur,Thank,User_2,007
General,0492,Tesekkur,Thank,User_2,008
General,0492,Tesekkur,Thank,User_2,009
General,0492,Tesekkur,Thank,User_2,010
General,0492,Tesekkur,Thank,User_2,011
General,0492,Tesekkur,Thank,User_2,012
General,0492,Tesekkur,Thank,User_3,001
General,0492,Tesekkur,Thank,User_3,002
General,0492,Tesekkur,Thank,User_3,003
General,0492,Tesekkur,Thank,User_3,004
General,0492,Tesekkur,Thank,User_3,005
General,0492,Tesekkur,Thank,User_3,006
General,0492,Tesekkur,Thank,User_4,001
General,0492,Tesekkur,Thank,User_4,002
General,0492,Tesekkur,Thank,User_4,003
General,0492,Tesekkur,Thank,User_4,004
General,0492,Tesekkur,Thank,User_4,005
General,0492,Tesekkur,Thank,User_4,006
General,0492,Tesekkur,Thank,User_4,007
General,0492,Tesekkur,Thank,User_4,008
General,0492,Tesekkur,Thank,User_4,009
General,0492,Tesekkur,Thank,User_4,010
General,0492,Tesekkur,Thank,User_5,001
General,0492,Tesekkur,Thank,User_5,002
General,0492,Tesekkur,Thank,User_5,003
General,0492,Tesekkur,Thank,User_5,004
General,0492,Tesekkur,Thank,User_5,005
General,0492,Tesekkur,Thank,User_5,006
General,0492,Tesekkur,Thank,User_5,007
General,0492,Tesekkur,Thank,User_5,008
General,0492,Tesekkur,Thank,User_5,009
General,0492,Tesekkur,Thank,User_5,010
General,0492,Tesekkur,Thank,User_5,011
General,0492,Tesekkur,Thank,User_5,012
General,0492,Tesekkur,Thank,User_6,001
General,0492,Tesekkur,Thank,User_6,002
General,0492,Tesekkur,Thank,User_6,003
General,0492,Tesekkur,Thank,User_6,004
General,0492,Tesekkur,Thank,User_6,005
General,0492,Tesekkur,Thank,User_6,006
General,0492,Tesekkur,Thank,User_6,007
General,0492,Tesekkur,Thank,User_6,008
General,0492,Tesekkur,Thank,User_6,009
General,0492,Tesekkur,Thank,User_6,010
General,0492,Tesekkur,Thank,User_6,011
General,0492,Tesekkur,Thank,User_6,012
General,0492,Tesekkur,Thank,User_7,001
General,0492,Tesekkur,Thank,User_7,002
General,0492,Tesekkur,Thank,User_7,003
General,0492,Tesekkur,Thank,User_7,004
General,0492,Tesekkur,Thank,User_7,005
General,0492,Tesekkur,Thank,User_7,006
General,0492,Tesekkur,Thank,User_7,007
General,0492,Tesekkur,Thank,User_7,008
General,0492,Tesekkur,Thank,User_7,009
General,0496,Unutmak,Forget,User_2,001
General,0496,Unutmak,Forget,User_2,002
General,0496,Unutmak,Forget,User_2,003
General,0496,Unutmak,Forget,User_2,004
General,0496,Unutmak,Forget,User_2,005
General,0496,Unutmak,Forget,User_2,006
