video_path,class_name
P01_2/P01_0652_2_0_20140708.oni/P01_0652_2_0_20140708.oni,山崖
P01_2/P01_0685_2_0_20140708.oni/P01_0685_2_0_20140708.oni,干枯
P01_2/P01_0676_2_0_20140708.oni/P01_0676_2_0_20140708.oni,师范
P01_2/P01_0663_2_0_20140708.oni/P01_0663_2_0_20140708.oni,工具
P01_2/P01_0675_2_0_20140708.oni/P01_0675_2_0_20140708.oni,师傅
P01_2/P01_0678_2_0_20140708.oni/P01_0678_2_0_20140708.oni,帐户（户头）
P01_2/P01_0694_2_0_20140708.oni/P01_0694_2_0_20140708.oni,广东省
P01_2/P01_0416_2_0_20140708.oni/P01_0416_2_0_20140708.oni,后期
P01_2/P01_0436_2_0_20140708.oni/P01_0436_2_0_20140708.oni,咯血
P01_2/P01_0420_2_0_20140708.oni/P01_0420_2_0_20140708.oni,听力
P01_2/P01_0438_2_0_20140708.oni/P01_0438_2_0_20140708.oni,咸
P01_2/P01_0424_2_0_20140708.oni/P01_0424_2_0_20140708.oni,吸尘器
P01_2/P01_0451_2_0_20140708.oni/P01_0451_2_0_20140708.oni,唯一
P01_2/P01_0443_2_0_20140708.oni/P01_0443_2_0_20140708.oni,哈萨克族
P01_2/P01_0449_2_0_20140708.oni/P01_0449_2_0_20140708.oni,哭
P01_2/P01_0427_2_0_20140708.oni/P01_0427_2_0_20140708.oni,周到
P01_2/P01_0433_2_0_20140708.oni/P01_0433_2_0_20140708.oni,命名
P01_2/P01_0426_2_0_20140708.oni/P01_0426_2_0_20140708.oni,吸收
P01_2/P01_0435_2_0_20140708.oni/P01_0435_2_0_20140708.oni,和（与、同）
P01_2/P01_0437_2_0_20140708.oni/P01_0437_2_0_20140708.oni,咳嗽
P01_2/P01_0453_2_0_20140708.oni/P01_0453_2_0_20140708.oni,商业
P01_2/P01_0445_2_0_20140708.oni/P01_0445_2_0_20140708.oni,哥伦比亚
P01_2/P01_0428_2_0_20140708.oni/P01_0428_2_0_20140708.oni,周期
P01_2/P01_0468_2_0_20140708.oni/P01_0468_2_0_20140708.oni,四边形
P01_2/P01_0458_2_0_20140708.oni/P01_0458_2_0_20140708.oni,喂
P01_2/P01_0467_2_0_20140708.oni/P01_0467_2_0_20140708.oni,四十
P01_2/P01_0462_2_0_20140708.oni/P01_0462_2_0_20140708.oni,喷
P01_2/P01_0456_2_0_20140708.oni/P01_0456_2_0_20140708.oni,商量（商议、商讨）
P01_2/P01_0465_2_0_20140708.oni/P01_0465_2_0_20140708.oni,嘲弄（嘲笑）
P01_2/P01_0475_2_0_20140708.oni/P01_0475_2_0_20140708.oni,围巾
P01_2/P01_0487_2_0_20140708.oni/P01_0487_2_0_20140708.oni,土地
P01_2/P01_0476_2_0_20140708.oni/P01_0476_2_0_20140708.oni,围棋
P01_2/P01_0434_2_0_20140708.oni/P01_0434_2_0_20140708.oni,和
P01_2/P01_0471_2_0_20140708.oni/P01_0471_2_0_20140708.oni,回扣
P01_2/P01_0470_2_0_20140708.oni/P01_0470_2_0_20140708.oni,回形针（曲别针）
P01_2/P01_0484_2_0_20140708.oni/P01_0484_2_0_20140708.oni,圆
P01_2/P01_0473_2_0_20140708.oni/P01_0473_2_0_20140708.oni,囤
P01_2/P01_0477_2_0_20140708.oni/P01_0477_2_0_20140708.oni,固体
P01_2/P01_0485_2_0_20140708.oni/P01_0485_2_0_20140708.oni,圆明园
P01_2/P01_0491_2_0_20140708.oni/P01_0491_2_0_20140708.oni,地狱
P01_2/P01_0490_2_0_20140708.oni/P01_0490_2_0_20140708.oni,在
P01_2/P01_0489_2_0_20140708.oni/P01_0489_2_0_20140708.oni,圣诞节
P01_2/P01_0508_2_0_20140708.oni/P01_0508_2_0_20140708.oni,堆积
P01_2/P01_0506_2_0_20140708.oni/P01_0506_2_0_20140708.oni,基础
P01_2/P01_0496_2_0_20140708.oni/P01_0496_2_0_20140708.oni,坑
P01_2/P01_0503_2_0_20140708.oni/P01_0503_2_0_20140708.oni,基数
P01_2/P01_0495_2_0_20140708.oni/P01_0495_2_0_20140708.oni,坐垫
P01_2/P01_0515_2_0_20140708.oni/P01_0515_2_0_20140708.oni,壮志
P01_2/P01_0509_2_0_20140708.oni/P01_0509_2_0_20140708.oni,塞
P01_2/P01_0502_2_0_20140708.oni/P01_0502_2_0_20140708.oni,埃塞俄比亚
P01_2/P01_0499_2_0_20140708.oni/P01_0499_2_0_20140708.oni,坦率
P01_2/P01_0517_2_0_20140708.oni/P01_0517_2_0_20140708.oni,处理
P01_2/P01_0492_2_0_20140708.oni/P01_0492_2_0_20140708.oni,地窖
P01_2/P01_0512_2_0_20140708.oni/P01_0512_2_0_20140708.oni,墙壁
P01_2/P01_0526_2_0_20140708.oni/P01_0526_2_0_20140708.oni,大
P01_2/P01_0516_2_0_20140708.oni/P01_0516_2_0_20140708.oni,处分（处罚）
P01_2/P01_0530_2_0_20140708.oni/P01_0530_2_0_20140708.oni,大学
P01_2/P01_0511_2_0_20140708.oni/P01_0511_2_0_20140708.oni,墓葬
P01_2/P01_0528_2_0_20140708.oni/P01_0528_2_0_20140708.oni,大使
P01_2/P01_0536_2_0_20140708.oni/P01_0536_2_0_20140708.oni,天坛
P01_2/P01_0544_2_0_20140708.oni/P01_0544_2_0_20140708.oni,天鹅
P01_2/P01_0531_2_0_20140708.oni/P01_0531_2_0_20140708.oni,大家
P01_2/P01_0540_2_0_20140708.oni/P01_0540_2_0_20140708.oni,天气预报
P01_2/P01_0542_2_0_20140708.oni/P01_0542_2_0_20140708.oni,天然气
P01_2/P01_0519_2_0_20140708.oni/P01_0519_2_0_20140708.oni,复活
P01_2/P01_0537_2_0_20140708.oni/P01_0537_2_0_20140708.oni,天堂
P01_2/P01_0543_2_0_20140708.oni/P01_0543_2_0_20140708.oni,天空
P01_2/P01_0547_2_0_20140708.oni/P01_0547_2_0_20140708.oni,太阳
P01_2/P01_0523_2_0_20140708.oni/P01_0523_2_0_20140708.oni,外科
P01_2/P01_0533_2_0_20140708.oni/P01_0533_2_0_20140708.oni,大纲
P01_2/P01_0500_2_0_20140708.oni/P01_0500_2_0_20140708.oni,坦白
P01_2/P01_0296_2_0_20140708.oni/P01_0296_2_0_20140708.oni,刊物
P01_2/P01_0293_2_0_20140708.oni/P01_0293_2_0_20140708.oni,分（人民币）
P01_2/P01_0325_2_0_20140708.oni/P01_0325_2_0_20140708.oni,劳动节（五一节）
P01_2/P01_0300_2_0_20140708.oni/P01_0300_2_0_20140708.oni,判决
P01_2/P01_0301_2_0_20140708.oni/P01_0301_2_0_20140708.oni,利益
P01_2/P01_0297_2_0_20140708.oni/P01_0297_2_0_20140708.oni,列席
P01_2/P01_0320_2_0_20140708.oni/P01_0320_2_0_20140708.oni,功勋
P01_2/P01_0327_2_0_20140708.oni/P01_0327_2_0_20140708.oni,勘探
P01_2/P01_0326_2_0_20140708.oni/P01_0326_2_0_20140708.oni,勉强
P01_2/P01_0312_2_0_20140708.oni/P01_0312_2_0_20140708.oni,前夕
P01_2/P01_0324_2_0_20140708.oni/P01_0324_2_0_20140708.oni,努力
P01_2/P01_0305_2_0_20140708.oni/P01_0305_2_0_20140708.oni,到
P01_2/P01_0323_2_0_20140708.oni/P01_0323_2_0_20140708.oni,动物
P01_2/P01_0318_2_0_20140708.oni/P01_0318_2_0_20140708.oni,办公
P01_2/P01_0309_2_0_20140708.oni/P01_0309_2_0_20140708.oni,刻度
P01_2/P01_0315_2_0_20140708.oni/P01_0315_2_0_20140708.oni,剥夺
P01_2/P01_0316_2_0_20140708.oni/P01_0316_2_0_20140708.oni,副业
P01_2/P01_0310_2_0_20140708.oni/P01_0310_2_0_20140708.oni,削
P01_2/P01_0331_2_0_20140708.oni/P01_0331_2_0_20140708.oni,匈牙利
P01_2/P01_0338_2_0_20140708.oni/P01_0338_2_0_20140708.oni,十
P01_2/P01_0345_2_0_20140708.oni/P01_0345_2_0_20140708.oni,南京
P01_2/P01_0355_2_0_20140708.oni/P01_0355_2_0_20140708.oni,印染
P01_2/P01_0332_2_0_20140708.oni/P01_0332_2_0_20140708.oni,化妆（打扮）
P01_2/P01_0351_2_0_20140708.oni/P01_0351_2_0_20140708.oni,卢布
P01_2/P01_0335_2_0_20140708.oni/P01_0335_2_0_20140708.oni,化验（显微镜）
P01_2/P01_0359_2_0_20140708.oni/P01_0359_2_0_20140708.oni,原子
P01_2/P01_0349_2_0_20140708.oni/P01_0349_2_0_20140708.oni,占领
P01_2/P01_0357_2_0_20140708.oni/P01_0357_2_0_20140708.oni,厂长
P01_2/P01_0337_2_0_20140708.oni/P01_0337_2_0_20140708.oni,区域
P01_2/P01_0333_2_0_20140708.oni/P01_0333_2_0_20140708.oni,化学
P01_2/P01_0342_2_0_20140708.oni/P01_0342_2_0_20140708.oni,协定
P01_2/P01_0343_2_0_20140708.oni/P01_0343_2_0_20140708.oni,卓越
P01_2/P01_0336_2_0_20140708.oni/P01_0336_2_0_20140708.oni,北京市
P01_2/P01_0364_2_0_20140708.oni/P01_0364_2_0_20140708.oni,参考
P01_2/P01_0367_2_0_20140708.oni/P01_0367_2_0_20140708.oni,又（再、还）
P01_2/P01_0344_2_0_20140708.oni/P01_0344_2_0_20140708.oni,单位
P01_2/P01_0375_2_0_20140708.oni/P01_0375_2_0_20140708.oni,发炎
P01_2/P01_0370_2_0_20140708.oni/P01_0370_2_0_20140708.oni,反对
P01_2/P01_0361_2_0_20140708.oni/P01_0361_2_0_20140708.oni,去（出）
P01_2/P01_0379_2_0_20140708.oni/P01_0379_2_0_20140708.oni,叔父
P01_2/P01_0369_2_0_20140708.oni/P01_0369_2_0_20140708.oni,双杠
P01_2/P01_0381_2_0_20140708.oni/P01_0381_2_0_20140708.oni,变化
P01_2/P01_0384_2_0_20140708.oni/P01_0384_2_0_20140708.oni,口红
P01_2/P01_0392_2_0_20140708.oni/P01_0392_2_0_20140708.oni,可靠
P01_2/P01_0387_2_0_20140708.oni/P01_0387_2_0_20140708.oni,古迹
P01_2/P01_0372_2_0_20140708.oni/P01_0372_2_0_20140708.oni,反革命
P01_2/P01_0386_2_0_20140708.oni/P01_0386_2_0_20140708.oni,口语
P01_2/P01_0377_2_0_20140708.oni/P01_0377_2_0_20140708.oni,发育
P01_2/P01_0382_2_0_20140708.oni/P01_0382_2_0_20140708.oni,变法
P01_2/P01_0391_2_0_20140708.oni/P01_0391_2_0_20140708.oni,可能
P01_2/P01_0396_2_0_20140708.oni/P01_0396_2_0_20140708.oni,叶
P01_2/P01_0397_2_0_20140708.oni/P01_0397_2_0_20140708.oni,号码
P01_2/P01_0394_2_0_20140708.oni/P01_0394_2_0_20140708.oni,台钳
P01_2/P01_0409_2_0_20140708.oni/P01_0409_2_0_20140708.oni,同学
P01_2/P01_0402_2_0_20140708.oni/P01_0402_2_0_20140708.oni,合肥
P01_2/P01_0421_2_0_20140708.oni/P01_0421_2_0_20140708.oni,启发
P01_2/P01_0413_2_0_20140708.oni/P01_0413_2_0_20140708.oni,名义
P01_2/P01_0415_2_0_20140708.oni/P01_0415_2_0_20140708.oni,名额
P01_2/P01_0417_2_0_20140708.oni/P01_0417_2_0_20140708.oni,向
P01_2/P01_0399_2_0_20140708.oni/P01_0399_2_0_20140708.oni,合同
P01_2/P01_0423_2_0_20140708.oni/P01_0423_2_0_20140708.oni,吴
P01_2/P01_0403_2_0_20140708.oni/P01_0403_2_0_20140708.oni,合营
P01_2/P01_0414_2_0_20140708.oni/P01_0414_2_0_20140708.oni,名誉（荣誉）
P01_2/P01_0401_2_0_20140708.oni/P01_0401_2_0_20140708.oni,合格
P01_2/P01_0165_2_0_20140708.oni/P01_0165_2_0_20140708.oni,体温表（温度计）
P01_2/P01_0174_2_0_20140708.oni/P01_0174_2_0_20140708.oni,供应
P01_2/P01_0175_2_0_20140708.oni/P01_0175_2_0_20140708.oni,侧面
P01_2/P01_0164_2_0_20140708.oni/P01_0164_2_0_20140708.oni,位（位置）
P01_2/P01_0170_2_0_20140708.oni/P01_0170_2_0_20140708.oni,作文
P01_2/P01_0181_2_0_20140708.oni/P01_0181_2_0_20140708.oni,俄罗斯族
P01_2/P01_0173_2_0_20140708.oni/P01_0173_2_0_20140708.oni,你（您)
P01_2/P01_0178_2_0_20140708.oni/P01_0178_2_0_20140708.oni,便宜
P01_2/P01_0177_2_0_20140708.oni/P01_0177_2_0_20140708.oni,侮辱
P01_2/P01_0211_2_0_20140708.oni/P01_0211_2_0_20140708.oni,傣族
P01_2/P01_0176_2_0_20140708.oni/P01_0176_2_0_20140708.oni,侨汇
P01_2/P01_0185_2_0_20140708.oni/P01_0185_2_0_20140708.oni,保留
P01_2/P01_0190_2_0_20140708.oni/P01_0190_2_0_20140708.oni,信息
P01_2/P01_0222_2_0_20140708.oni/P01_0222_2_0_20140708.oni,克服
P01_2/P01_0194_2_0_20140708.oni/P01_0194_2_0_20140708.oni,俱乐部
P01_2/P01_0208_2_0_20140708.oni/P01_0208_2_0_20140708.oni,假冒
P01_2/P01_0204_2_0_20140708.oni/P01_0204_2_0_20140708.oni,值班
P01_2/P01_0206_2_0_20140708.oni/P01_0206_2_0_20140708.oni,倾销
P01_2/P01_0203_2_0_20140708.oni/P01_0203_2_0_20140708.oni,值勤
P01_2/P01_0199_2_0_20140708.oni/P01_0199_2_0_20140708.oni,借条
P01_2/P01_0187_2_0_20140708.oni/P01_0187_2_0_20140708.oni,俞（余）
P01_2/P01_0217_2_0_20140708.oni/P01_0217_2_0_20140708.oni,先生
P01_2/P01_0195_2_0_20140708.oni/P01_0195_2_0_20140708.oni,倒数
P01_2/P01_0223_2_0_20140708.oni/P01_0223_2_0_20140708.oni,兑现
P01_2/P01_0227_2_0_20140708.oni/P01_0227_2_0_20140708.oni,公共汽车
P01_2/P01_0232_2_0_20140708.oni/P01_0232_2_0_20140708.oni,公式
P01_2/P01_0236_2_0_20140708.oni/P01_0236_2_0_20140708.oni,公约
P01_2/P01_0221_2_0_20140708.oni/P01_0221_2_0_20140708.oni,光辉
P01_2/P01_0205_2_0_20140708.oni/P01_0205_2_0_20140708.oni,倾斜
P01_2/P01_0230_2_0_20140708.oni/P01_0230_2_0_20140708.oni,公安
P01_2/P01_0234_2_0_20140708.oni/P01_0234_2_0_20140708.oni,公斤（千克）
P01_2/P01_0240_2_0_20140708.oni/P01_0240_2_0_20140708.oni,共产党
P01_2/P01_0191_2_0_20140708.oni/P01_0191_2_0_20140708.oni,信纸
P01_2/P01_0252_2_0_20140708.oni/P01_0252_2_0_20140708.oni,内蒙古自治区
P01_2/P01_0207_2_0_20140708.oni/P01_0207_2_0_20140708.oni,假
P01_2/P01_0225_2_0_20140708.oni/P01_0225_2_0_20140708.oni,八
P01_2/P01_0238_2_0_20140708.oni/P01_0238_2_0_20140708.oni,六十
P01_2/P01_0233_2_0_20140708.oni/P01_0233_2_0_20140708.oni,公文
P01_2/P01_0235_2_0_20140708.oni/P01_0235_2_0_20140708.oni,公益
P01_2/P01_0220_2_0_20140708.oni/P01_0220_2_0_20140708.oni,光荣
P01_2/P01_0241_2_0_20140708.oni/P01_0241_2_0_20140708.oni,关心（关怀）
P01_2/P01_0262_2_0_20140708.oni/P01_0262_2_0_20140708.oni,农村
P01_2/P01_0267_2_0_20140708.oni/P01_0267_2_0_20140708.oni,冰雹
P01_2/P01_0261_2_0_20140708.oni/P01_0261_2_0_20140708.oni,农具
P01_2/P01_0237_2_0_20140708.oni/P01_0237_2_0_20140708.oni,六
P01_2/P01_0249_2_0_20140708.oni/P01_0249_2_0_20140708.oni,内卡钳
P01_2/P01_0251_2_0_20140708.oni/P01_0251_2_0_20140708.oni,内科
P01_2/P01_0264_2_0_20140708.oni/P01_0264_2_0_20140708.oni,冯
P01_2/P01_0269_2_0_20140708.oni/P01_0269_2_0_20140708.oni,冲淡
P01_2/P01_0257_2_0_20140708.oni/P01_0257_2_0_20140708.oni,冒失
P01_2/P01_0274_2_0_20140708.oni/P01_0274_2_0_20140708.oni,冻疮
P01_2/P01_0278_2_0_20140708.oni/P01_0278_2_0_20140708.oni,凝固
P01_2/P01_0271_2_0_20140708.oni/P01_0271_2_0_20140708.oni,冶金（冶炼）
P01_2/P01_0263_2_0_20140708.oni/P01_0263_2_0_20140708.oni,冬瓜
P01_2/P01_0272_2_0_20140708.oni/P01_0272_2_0_20140708.oni,冷淡
P01_2/P01_0256_2_0_20140708.oni/P01_0256_2_0_20140708.oni,冒号
P01_2/P01_0282_2_0_20140708.oni/P01_0282_2_0_20140708.oni,出版
P01_2/P01_0270_2_0_20140708.oni/P01_0270_2_0_20140708.oni,决心
P01_2/P01_0280_2_0_20140708.oni/P01_0280_2_0_20140708.oni,凝视
P01_2/P01_0283_2_0_20140708.oni/P01_0283_2_0_20140708.oni,函授
P01_2/P01_0286_2_0_20140708.oni/P01_0286_2_0_20140708.oni,分居
P01_2/P01_0291_2_0_20140708.oni/P01_0291_2_0_20140708.oni,分配
P01_2/P01_0289_2_0_20140708.oni/P01_0289_2_0_20140708.oni,分离
P01_2/P01_0295_2_0_20140708.oni/P01_0295_2_0_20140708.oni,切削
P01_2/P01_0044_2_0_20140708.oni/P01_0044_2_0_20140708.oni,丁字镐
P01_2/P01_0038_2_0_20140708.oni/P01_0038_2_0_20140708.oni,一
P01_2/P01_0028_2_0_20140708.oni/P01_0028_2_0_20140708.oni,Q
P01_2/P01_0049_2_0_20140708.oni/P01_0049_2_0_20140708.oni,三亚
P01_2/P01_0034_2_0_20140708.oni/P01_0034_2_0_20140708.oni,W
P01_2/P01_0072_2_0_20140708.oni/P01_0072_2_0_20140708.oni,中国
P01_2/P01_0062_2_0_20140708.oni/P01_0062_2_0_20140708.oni,专家
P01_2/P01_0067_2_0_20140708.oni/P01_0067_2_0_20140708.oni,东
P01_2/P01_0048_2_0_20140708.oni/P01_0048_2_0_20140708.oni,三
P01_2/P01_0065_2_0_20140708.oni/P01_0065_2_0_20140708.oni,丙
P01_2/P01_0035_2_0_20140708.oni/P01_0035_2_0_20140708.oni,X
P01_2/P01_0073_2_0_20140708.oni/P01_0073_2_0_20140708.oni,中央
P01_2/P01_0057_2_0_20140708.oni/P01_0057_2_0_20140708.oni,下午
P01_2/P01_0066_2_0_20140708.oni/P01_0066_2_0_20140708.oni,业余
P01_2/P01_0070_2_0_20140708.oni/P01_0070_2_0_20140708.oni,中农
P01_2/P01_0039_2_0_20140708.oni/P01_0039_2_0_20140708.oni,一会儿
P01_2/P01_0054_2_0_20140708.oni/P01_0054_2_0_20140708.oni,上班
P01_2/P01_0056_2_0_20140708.oni/P01_0056_2_0_20140708.oni,下
P01_2/P01_0087_2_0_20140708.oni/P01_0087_2_0_20140708.oni,主持人（司仪）
P01_2/P01_0078_2_0_20140708.oni/P01_0078_2_0_20140708.oni,丰富
P01_2/P01_0083_2_0_20140708.oni/P01_0083_2_0_20140708.oni,为
P01_2/P01_0088_2_0_20140708.oni/P01_0088_2_0_20140708.oni,主权
P01_2/P01_0094_2_0_20140708.oni/P01_0094_2_0_20140708.oni,乌鲁木齐
P01_2/P01_0084_2_0_20140708.oni/P01_0084_2_0_20140708.oni,主任
P01_2/P01_0058_2_0_20140708.oni/P01_0058_2_0_20140708.oni,下班
P01_2/P01_0051_2_0_20140708.oni/P01_0051_2_0_20140708.oni,上
P01_2/P01_0081_2_0_20140708.oni/P01_0081_2_0_20140708.oni,丸药
P01_2/P01_0092_2_0_20140708.oni/P01_0092_2_0_20140708.oni,乌拉圭
P01_2/P01_0082_2_0_20140708.oni/P01_0082_2_0_20140708.oni,丹麦
P01_2/P01_0099_2_0_20140708.oni/P01_0099_2_0_20140708.oni,九
P01_2/P01_0107_2_0_20140708.oni/P01_0107_2_0_20140708.oni,事例
P01_2/P01_0106_2_0_20140708.oni/P01_0106_2_0_20140708.oni,事业
P01_2/P01_0102_2_0_20140708.oni/P01_0102_2_0_20140708.oni,书法
P01_2/P01_0096_2_0_20140708.oni/P01_0096_2_0_20140708.oni,乘客
P01_2/P01_0105_2_0_20140708.oni/P01_0105_2_0_20140708.oni,了
P01_2/P01_0103_2_0_20140708.oni/P01_0103_2_0_20140708.oni,买
P01_2/P01_0130_2_0_20140708.oni/P01_0130_2_0_20140708.oni,仇恨
P01_2/P01_0110_2_0_20140708.oni/P01_0110_2_0_20140708.oni,二十
P01_2/P01_0104_2_0_20140708.oni/P01_0104_2_0_20140708.oni,乳房
P01_2/P01_0093_2_0_20140708.oni/P01_0093_2_0_20140708.oni,乌贼
P01_2/P01_0101_2_0_20140708.oni/P01_0101_2_0_20140708.oni,乡亲（老乡）
P01_2/P01_0114_2_0_20140708.oni/P01_0114_2_0_20140708.oni,五
P01_2/P01_0139_2_0_20140708.oni/P01_0139_2_0_20140708.oni,仪器
P01_2/P01_0109_2_0_20140708.oni/P01_0109_2_0_20140708.oni,二
P01_2/P01_0138_2_0_20140708.oni/P01_0138_2_0_20140708.oni,以来
P01_2/P01_0133_2_0_20140708.oni/P01_0133_2_0_20140708.oni,从严
P01_2/P01_0117_2_0_20140708.oni/P01_0117_2_0_20140708.oni,交易
P01_2/P01_0132_2_0_20140708.oni/P01_0132_2_0_20140708.oni,介绍
P01_2/P01_0147_2_0_20140708.oni/P01_0147_2_0_20140708.oni,伏天
P01_2/P01_0122_2_0_20140708.oni/P01_0122_2_0_20140708.oni,亮（明）
P01_2/P01_0118_2_0_20140708.oni/P01_0118_2_0_20140708.oni,交替
P01_2/P01_0142_2_0_20140708.oni/P01_0142_2_0_20140708.oni,价值
P01_2/P01_0121_2_0_20140708.oni/P01_0121_2_0_20140708.oni,产量
P01_2/P01_0153_2_0_20140708.oni/P01_0153_2_0_20140708.oni,会员
P01_2/P01_0125_2_0_20140708.oni/P01_0125_2_0_20140708.oni,人民币
P01_2/P01_0120_2_0_20140708.oni/P01_0120_2_0_20140708.oni,产妇
P01_2/P01_0155_2_0_20140708.oni/P01_0155_2_0_20140708.oni,会计
P01_2/P01_0154_2_0_20140708.oni/P01_0154_2_0_20140708.oni,会见（接见）
P01_2/P01_0156_2_0_20140708.oni/P01_0156_2_0_20140708.oni,会议
P01_2/P01_0149_2_0_20140708.oni/P01_0149_2_0_20140708.oni,优待
P01_2/P01_0160_2_0_20140708.oni/P01_0160_2_0_20140708.oni,伤寒
P01_2/P01_0124_2_0_20140708.oni/P01_0124_2_0_20140708.oni,人丹
P01_2/P01_0168_2_0_20140708.oni/P01_0168_2_0_20140708.oni,佛教（和尚）
P01_2/P01_0163_2_0_20140708.oni/P01_0163_2_0_20140708.oni,伺候
P01_2/P01_0006_2_0_20140708.oni/P01_0006_2_0_20140708.oni,6
P01_2/P01_0003_2_0_20140708.oni/P01_0003_2_0_20140708.oni,3
P01_2/P01_0015_2_0_20140708.oni/P01_0015_2_0_20140708.oni,D
P01_2/P01_0001_2_0_20140708.oni/P01_0001_2_0_20140708.oni,1
P01_2/P01_0012_2_0_20140708.oni/P01_0012_2_0_20140708.oni,B超
P01_2/P01_0016_2_0_20140708.oni/P01_0016_2_0_20140708.oni,E
P01_2/P01_0008_2_0_20140708.oni/P01_0008_2_0_20140708.oni,8
P01_2/P01_0017_2_0_20140708.oni/P01_0017_2_0_20140708.oni,F
P01_2/P01_0020_2_0_20140708.oni/P01_0020_2_0_20140708.oni,I
P01_2/P01_0013_2_0_20140708.oni/P01_0013_2_0_20140708.oni,C
P01_2/P01_0011_2_0_20140708.oni/P01_0011_2_0_20140708.oni,B
P01_2/P01_0027_2_0_20140708.oni/P01_0027_2_0_20140708.oni,P
P01_2/P01_0029_2_0_20140708.oni/P01_0029_2_0_20140708.oni,R
P01_2/P01_0022_2_0_20140708.oni/P01_0022_2_0_20140708.oni,K
P01_2/P01_0024_2_0_20140708.oni/P01_0024_2_0_20140708.oni,M
P01_2/P01_0040_2_0_20140708.oni/P01_0040_2_0_20140708.oni,一刹那（瞬间）
P01_2/P01_0030_2_0_20140708.oni/P01_0030_2_0_20140708.oni,S
P01_2/P01_0037_2_0_20140708.oni/P01_0037_2_0_20140708.oni,Z
P02_1/P02_0002_1_0_20130114.oni/P02_0002_1_0_20130114.oni,2
P02_1/P02_0006_1_0_20130114.oni/P02_0006_1_0_20130114.oni,6
P02_1/P02_0008_1_0_20130114.oni/P02_0008_1_0_20130114.oni,8
P02_1/P02_0003_1_0_20130114.oni/P02_0003_1_0_20130114.oni,3
P02_1/P02_0024_1_0_20130114.oni/P02_0024_1_0_20130114.oni,M
P02_1/P02_0012_1_0_20130114.oni/P02_0012_1_0_20130114.oni,B超
P02_1/P02_0015_1_0_20130114.oni/P02_0015_1_0_20130114.oni,D
P02_1/P02_0004_1_0_20130114.oni/P02_0004_1_0_20130114.oni,4
P02_1/P02_0000_1_0_20130114.oni/P02_0000_1_0_20130114.oni,0
P02_1/P02_0007_1_0_20130114.oni/P02_0007_1_0_20130114.oni,7
P02_1/P02_0013_1_0_20130114.oni/P02_0013_1_0_20130114.oni,C
P02_1/P02_0010_1_0_20130114.oni/P02_0010_1_0_20130114.oni,A
P02_1/P02_0009_1_0_20130114.oni/P02_0009_1_0_20130114.oni,9
P02_1/P02_0017_1_0_20130114.oni/P02_0017_1_0_20130114.oni,F
P02_1/P02_0016_1_0_20130114.oni/P02_0016_1_0_20130114.oni,E
P02_1/P02_0001_1_0_20130114.oni/P02_0001_1_0_20130114.oni,1
P02_1/P02_0005_1_0_20130114.oni/P02_0005_1_0_20130114.oni,5
P02_1/P02_0014_1_0_20130114.oni/P02_0014_1_0_20130114.oni,CT
P02_1/P02_0011_1_0_20130114.oni/P02_0011_1_0_20130114.oni,B
P02_1/P02_0019_1_0_20130114.oni/P02_0019_1_0_20130114.oni,H
P02_1/P02_0020_1_0_20130114.oni/P02_0020_1_0_20130114.oni,I
P02_1/P02_0022_1_0_20130114.oni/P02_0022_1_0_20130114.oni,K
P02_1/P02_0026_1_0_20130114.oni/P02_0026_1_0_20130114.oni,O
P02_1/P02_0023_1_0_20130114.oni/P02_0023_1_0_20130114.oni,L
P02_1/P02_0018_1_0_20130114.oni/P02_0018_1_0_20130114.oni,G
P02_1/P02_0031_1_0_20130114.oni/P02_0031_1_0_20130114.oni,T
P02_1/P02_0038_1_0_20130114.oni/P02_0038_1_0_20130114.oni,一
P02_1/P02_0037_1_0_20130114.oni/P02_0037_1_0_20130114.oni,Z
P02_1/P02_0025_1_0_20130114.oni/P02_0025_1_0_20130114.oni,N
P02_1/P02_0028_1_0_20130114.oni/P02_0028_1_0_20130114.oni,Q
P02_1/P02_0027_1_0_20130114.oni/P02_0027_1_0_20130114.oni,P
P02_1/P02_0036_1_0_20130114.oni/P02_0036_1_0_20130114.oni,Y
P02_1/P02_0029_1_0_20130114.oni/P02_0029_1_0_20130114.oni,R
P02_1/P02_0021_1_0_20130114.oni/P02_0021_1_0_20130114.oni,J
P02_1/P02_0043_1_0_20130114.oni/P02_0043_1_0_20130114.oni,一星期
P02_1/P02_0030_1_0_20130114.oni/P02_0030_1_0_20130114.oni,S
P02_1/P02_0040_1_0_20130114.oni/P02_0040_1_0_20130114.oni,一刹那（瞬间）
P02_1/P02_0050_1_0_20130114.oni/P02_0050_1_0_20130114.oni,三轮车
P02_1/P02_0033_1_0_20130114.oni/P02_0033_1_0_20130114.oni,V
P02_1/P02_0046_1_0_20130114.oni/P02_0046_1_0_20130114.oni,万
P02_1/P02_0044_1_0_20130114.oni/P02_0044_1_0_20130114.oni,丁字镐
P02_1/P02_0053_1_0_20130114.oni/P02_0053_1_0_20130114.oni,上游
P02_1/P02_0032_1_0_20130114.oni/P02_0032_1_0_20130114.oni,U
P02_1/P02_0042_1_0_20130114.oni/P02_0042_1_0_20130114.oni,一届
P02_1/P02_0035_1_0_20130114.oni/P02_0035_1_0_20130114.oni,X
P02_1/P02_0048_1_0_20130114.oni/P02_0048_1_0_20130114.oni,三
